,photoid,specid,ra,dec,z,dl,logstmass,logsfr,envflag
4557,1237665329858150411,2369057570733189120,200.508738,31.278382,0.024809,108.277,10.1441,-0.1672,1
4558,1237665102219837516,2437593155239962624,235.581853,23.807645,0.022851,99.584,10.3219,-3.9781,1
4559,1237664853116518489,2082971516026251264,237.499677,24.801613,0.023524,102.569,10.6203,-3.7063,1
4560,1237667783361626198,2790097685636474880,160.434259,21.185452,0.025624,111.903,10.4694,-3.7876,1
4561,1237667912198127621,2811478514828601344,170.493288,24.786723,0.024503,106.915,10.1551,-0.5862,1
4562,1237668495783690367,2921829350972090368,180.327056,17.533884,0.02313,100.819,10.0868,-4.0968,1
4563,1237665102219903152,2442169316578191360,235.689835,23.792631,0.023514,102.525,10.5522,-3.7543,1
4564,1237661382778028092,1612320877695756288,160.873022,39.687394,0.023486,102.4,10.7339,-3.4046,1
4565,1237658493357260833,1388376468005873664,189.655535,10.47587,0.024268,105.872,10.8078,-1.0021,1
4566,1237668270836351029,3099695423305050112,229.500356,13.526515,0.024932,108.821,10.6037,0.0782,1
4567,1237668623549399090,2924008033665181696,185.196827,17.016025,0.025853,112.919,10.3371,0.4568,1
4568,1237662225133600789,2259740270067214336,162.573522,37.956217,0.025761,112.511,10.8279,-3.6134,1
4569,1237662301356359829,1876963163182753792,198.262485,51.231454,0.025118,109.65,10.2493,-3.1491,1
4570,1237648720152625356,315320720437569536,170.006131,-0.967618,0.024777,108.135,10.0183,-1.7351,1
4571,1237658199665410081,1055001518354229248,137.400261,38.063401,0.023386,101.957,10.0284,-4.3023,1
4572,1237661850394951799,1542540373698570240,182.705345,44.512598,0.022863,99.637,10.017,-0.6486,1
4573,1237660635998715933,1619154068440115200,166.832004,46.383315,0.024578,107.25,10.568,-3.764,1
4574,1237671957516124206,2025666615395248128,202.788209,7.602221,0.022745,99.116,10.2168,-3.9238,1
4575,1237664338255282253,2253008235567015936,183.357031,37.698873,0.02402,104.771,10.1309,-0.1427,1
4576,1237665428090454023,2264188619654719488,196.572063,29.063179,0.023381,101.934,10.7282,-2.9545,1
4577,1237665227848548397,2377912757170235392,201.820209,32.030709,0.024379,106.364,10.9803,-3.4456,1
4578,1237667323260043341,2519927064660830208,192.859006,27.42124,0.024398,106.447,10.4252,-3.9158,1
4579,1237662193451925515,1630304216964687872,182.313834,41.611042,0.023044,100.44,10.6147,-3.835,1
4580,1237661871877586971,1518907465855428608,217.865651,39.259267,0.02303,100.377,10.6178,-3.7359,1
4581,1237662236393406568,1387187346130102272,186.63188,9.12311,0.024135,105.28,10.3515,-4.1011,1
4582,1237657875407437974,1062945763182536704,153.034465,46.293685,0.024247,105.778,10.17,-0.5976,1
4583,1237662195600195765,1634899350800852992,184.8272,43.236818,0.023788,103.739,10.1663,-1.1667,1
4584,1237658205567909948,1051735418476718080,132.343989,36.710341,0.025062,109.401,10.6666,-3.4188,1
4585,1237668311088365694,3115417889977427968,230.400239,14.384434,0.024718,107.871,10.0058,-0.7371,1
4586,1237667551420940370,2811466145322788864,169.874999,24.989324,0.026533,115.949,10.6418,-3.7129,1
4587,1237667444046495765,2516555406248011776,189.337818,28.208152,0.025565,111.639,10.7949,-3.5273,1
4588,1237662224596205572,2249551644880562176,161.245087,37.137999,0.023262,101.407,10.5022,-3.941,1
4589,1237660634384629879,1608989907001305088,156.792392,42.869328,0.025646,111.999,10.3378,-4.0055,1
4590,1237658493893214315,1387207961973123072,187.488414,10.915243,0.025793,112.652,10.1157,-4.1872,1
4591,1237658203431174321,1084298554358392832,162.688078,46.842341,0.024913,108.738,10.1225,-0.6461,1
4592,1237657591390339089,1136155645909690368,158.563207,52.870874,0.023536,102.623,10.9113,-3.4636,1
4593,1237655495446429832,1030371079073327104,212.035451,-1.702293,0.024954,108.921,10.5064,-0.4804,1
4594,1237655125551743013,957124636326258688,197.395137,4.950526,0.024053,104.918,10.3557,-4.0462,1
4595,1237667911130218521,2991522175325857792,185.232836,24.668575,0.024512,106.957,10.1093,-0.0784,1
4596,1237667444050427918,2525552159253096448,199.438267,27.569865,0.023291,101.536,10.5162,-2.4299,1
4597,1237655742942282009,2058214357728258048,218.48888,5.583945,0.024651,107.574,10.3072,-3.4007,1
4598,1237654605320028364,642963102194755584,147.067618,3.905854,0.024106,105.151,10.012,-0.1817,1
4599,1237665023837667346,2377921003507443712,202.236268,32.878888,0.02564,111.974,10.2855,-1.3621,1
4600,1237662263778410573,2036812368725436416,211.485299,9.026423,0.02331,101.62,10.1686,-4.0469,1
4601,1237662195592658949,1613560852470851584,161.686113,40.769302,0.024178,105.471,10.0347,-4.2634,1
4602,1237660635996094498,1611227962953197568,158.67161,44.62537,0.024246,105.776,10.4378,-3.891,1
4603,1237660342859857945,1364608599506053120,138.17638,35.946145,0.023484,102.391,10.4398,-3.9049,1
4604,1237660635996356802,1611297232185747456,159.526711,44.844681,0.023718,103.432,10.59,-3.8069,1
4605,1237665024375980103,2278935269673560064,206.213253,32.526013,0.025303,110.473,10.6504,-3.5955,1
4606,1237662268068200631,2056000490981844992,214.509316,6.808429,0.025162,109.844,10.0469,-2.4295,1
4607,1237660634386137189,1611171612982274048,161.169651,44.066138,0.025779,112.591,10.0496,-3.1758,1
4608,1237668349207511099,3089555177955420160,209.761697,15.565744,0.02559,111.749,11.0108,-3.4577,1
4609,1237668495783100477,2828412913394411520,178.819742,17.487568,0.022525,98.138,10.2727,-3.4758,1
4610,1237665226775068788,2375778878854555648,202.450796,31.130146,0.023878,104.142,10.5991,-0.0881,1
4611,1237657856064553066,981842757247068160,151.19867,46.719346,0.024171,105.441,10.517,-3.8691,1
4612,1237654880192757785,957058940506499072,198.047209,4.778142,0.024018,104.761,10.1065,-3.0715,1
4613,1237657630592335892,3328260530979760128,147.765344,47.16754,0.025618,111.875,10.19,-0.3491,1
4614,1237667734514434064,2984797287416358912,198.611943,21.297466,0.022768,99.218,10.1367,-4.0785,1
4615,1237665331465748496,2237199187068348416,192.536318,33.159153,0.023587,102.848,10.5178,-0.0327,1
4616,1237662268068528137,2056030177795794944,215.17296,6.907376,0.024666,107.639,10.651,-3.6507,1
4617,1237662238007951384,2018877136579880960,195.718532,10.094414,0.024237,105.736,10.5051,-3.8368,1
4618,1237662237469311026,2014254521127036928,191.736664,9.857104,0.024488,106.848,10.5068,-3.8302,1
4619,1237661949193289826,1919659955481241600,213.941446,10.438861,0.0258,112.683,10.5759,-3.1219,1
4620,1237661356462702684,1611218617104361472,159.382752,43.653807,0.02432,106.104,10.4394,-3.6758,1
4621,1237657589243314273,1137215575202752512,161.226765,51.491674,0.025148,109.782,10.1231,-0.5335,1
4622,1237655498667130905,1029081906353825792,209.777742,-2.38478,0.024386,106.396,10.5132,-3.8475,1
4623,1237657607499743343,1007751653304068096,128.14578,40.100119,0.02452,106.993,10.1721,-0.6434,1
4624,1237661357007962116,1636018928046073856,186.371858,47.273205,0.024868,108.539,10.6697,-3.9059,1
4625,1237671956442579192,2025514882790615040,202.102993,6.758061,0.023972,104.557,10.2983,-4.0949,1
4626,1237654604792529076,940189133400205312,168.469199,4.290896,0.023517,102.537,10.7233,-1.5787,1
4627,1237665430238658618,2368953392006457344,198.784232,30.403771,0.023154,100.93,10.1805,0.5883,1
4628,1237671956981153874,594596955649239040,204.088269,3.330856,0.022879,99.709,10.8075,-3.6013,1
4629,1237664093977182233,2182111998773323776,139.157022,30.905397,0.023215,101.197,10.2817,-4.0371,1
4630,1237657608573419635,1006679080281597952,127.194851,40.665883,0.024463,106.74,10.4478,-3.1178,1
4631,1237657851233763415,981799051659864064,151.829119,46.546408,0.023938,104.404,10.009,-0.3433,1
4632,1237654879122882724,962725824056813568,206.827184,3.767448,0.023857,104.047,10.3724,-3.1765,1
4633,1237654604791545887,653029682278590464,166.174627,4.297346,0.02511,109.613,10.7838,-3.6752,1
4634,1237665226237673592,2375735448145258496,200.987244,30.988048,0.022839,99.531,10.888,-3.5062,1
4635,1237662636363153479,1918562356758079488,211.750025,13.005312,0.027402,119.823,10.2882,-3.9885,1
4636,1237654029789364269,572121569359325184,166.225643,2.363719,0.025244,110.212,10.3253,-4.0741,1
4637,1237648721771888672,326659989374527488,189.754671,0.365547,0.023015,100.312,10.8719,-3.5655,1
4638,1237655497593389122,1030278994974500864,209.854952,-3.208038,0.024847,108.447,10.2266,-4.2059,1
4639,1237661070322106640,1963697856770500608,150.108,12.870904,0.024032,104.822,10.1617,-3.9253,1
4640,1237674370754937040,2169628417656383488,126.216406,20.991213,0.022887,99.745,10.1301,-2.2495,1
4641,1237664295829504023,2235047162331293696,191.741061,40.540911,0.02447,106.77,10.1411,-4.1083,1
4642,1237662224067264569,2253038197258872832,184.205689,39.187868,0.023028,100.369,10.0126,-0.1988,1
4643,1237665441516421146,2262040730484631552,196.498484,29.27882,0.026418,115.436,10.5449,-3.6785,1
4644,1237665427553583111,2264185321119836160,196.522964,28.592945,0.026442,115.543,10.5423,-3.897,1
4645,1237667323264368802,2527784999436969984,203.830205,26.424762,0.025374,110.788,10.3827,-2.1629,1
4646,1237667736118427825,2977002019870500864,182.414668,23.289422,0.023041,100.427,10.2239,-3.3054,1
4647,1237648702977409215,1029182786545674240,208.383221,-1.194433,0.023731,103.488,10.0641,-0.3776,1
4648,1237668314847445124,3089511197490309120,210.94693,15.728495,0.022986,100.182,10.0145,-0.187,1
4649,1237668315919876132,3088435325144426496,207.971427,16.950707,0.02257,98.34,10.202,-4.0519,1
4650,1237667736662376672,2985976513653925888,199.954434,22.866997,0.02291,99.844,10.1311,-1.0548,1
4651,1237667551420940416,2811469718735579136,169.914196,24.929544,0.025927,113.249,10.6418,-3.6784,1
4652,1237667551957614623,2807013122575984640,169.339554,25.437909,0.022531,98.164,10.3435,-3.9935,1
4653,1237667783899218013,2796825598075365376,162.109699,21.813362,0.024196,105.553,10.0839,-4.3446,1
4654,1237655744551256149,2056017258534168576,214.812508,7.021164,0.025092,109.535,10.4632,0.4981,1
4655,1237662246056755262,2027767517304350720,204.597817,6.887655,0.023605,102.927,10.5997,0.7804,1
4656,1237661970655739975,2025540171558053888,201.146527,6.529119,0.023097,100.675,11.0356,-2.469,1
4657,1237661968496984224,1615787087984879616,163.734801,41.49843,0.024628,107.469,10.2722,-3.9398,1
4658,1237661850927104033,1534771223915948032,167.776504,43.633003,0.025029,109.253,10.8408,-3.6095,1
4659,1237657606419710336,1192439370821429248,117.116016,28.892643,0.025834,112.838,10.5064,-3.9702,1
4660,1237657629523378306,986441745044629504,163.686694,50.74411,0.024835,108.391,10.1494,-2.4093,1
4661,1237657856604897377,986365054108592128,162.080365,50.023049,0.022595,98.449,10.6293,-3.7051,1
4662,1237661068724011075,1985014920177018880,179.441918,14.29741,0.023138,100.856,10.6119,-1.307,1
4663,1237668270825078951,2934251907331418112,203.210689,18.151094,0.023551,102.69,10.1905,-4.1521,1
4664,1237655498663133278,383973403150804992,200.60887,-2.418277,0.02319,101.088,10.3986,0.1929,1
4665,1237655498125934629,383995118505453568,199.902794,-2.912055,0.022726,99.03,10.4686,-3.7875,1
4666,1237651250408128573,494298403019188224,123.197895,44.357377,0.023049,100.463,10.6201,-3.8338,1
4667,1237664852564443295,2277786285861005312,199.055017,36.079532,0.022747,99.125,10.0282,-3.9313,1
4668,1237662238005788748,2014352377661908992,190.704963,10.357462,0.025314,110.522,10.3409,-3.6005,1
4669,1237660636535652527,1619162039899416576,167.002683,46.850713,0.024932,108.825,10.194,-0.5905,1
4670,1237661967965945904,1630454025423972352,181.713,42.995644,0.023441,102.202,10.2264,-2.3272,1
4671,1237674651002470631,322104438795823104,180.099662,0.49068,0.025658,112.053,10.2906,-3.3668,1
4672,1237648702978850843,340078425035270144,211.643357,-1.187061,0.025832,112.826,10.4395,-3.9987,1
4673,1237657595152171182,1007757150862206976,127.857481,40.956219,0.024419,106.541,11.1839,-1.8686,1
4674,1237660634921041978,1371517655797753856,155.208197,42.972068,0.023289,101.527,10.8398,-3.1778,1
4675,1237661357536378918,1611224114662500352,158.804846,44.593781,0.025172,109.889,10.3726,-2.9198,1
4676,1237661384384512054,1797039105956145152,149.072108,37.590028,0.02295,100.024,10.3801,-4.021,1
4677,1237664093439852636,2179894557875922944,138.41448,29.992941,0.022515,98.094,11.0455,-3.3336,1
4678,1237667211050221621,2585132494349166592,144.406877,23.240744,0.024961,108.951,10.3288,0.2419,1
4679,1237668495246295156,2828292241993263104,179.062636,17.029696,0.02262,98.562,10.483,-3.8329,1
4680,1237671260132343900,2911662441190418432,150.557022,13.69665,0.023386,101.955,10.8438,-3.6155,1
4681,1237655123928416288,940196005347878912,168.316366,3.65734,0.0225,98.029,10.6007,-3.7828,1
4682,1237657595152433227,1007797008158713856,128.424893,41.420808,0.025159,109.83,10.6739,-3.8759,1
4683,1237667781760319625,2976898116021676032,183.308192,21.790416,0.025265,110.305,10.2414,-4.1804,1
4684,1237667734528393383,3115533888454158336,231.723072,15.298256,0.025248,110.228,10.2277,-0.4406,1
4685,1237664337713496069,2376883613162563584,169.264348,36.141305,0.025307,110.491,10.5974,-3.7165,1
4686,1237664819823771695,2373450937961310208,181.311348,38.235605,0.023553,102.698,10.6701,-3.7671,1
4687,1237671958053781518,2027769991205513216,203.908449,6.193449,0.023029,100.375,10.0388,-3.2767,1
4688,1237664289398980654,1998553488170182656,202.425013,13.304121,0.025008,109.16,10.9824,-3.4963,1
4689,1237660636533030975,1611268370005518336,158.785848,45.084646,0.025049,109.344,10.8497,-3.613,1
4690,1237661357538869384,1619119708701747200,166.655662,46.038788,0.025005,109.149,10.2631,-1.4888,1
4691,1237658628622123023,1818331426324506624,188.217747,11.404381,0.02431,106.058,10.9529,-3.5258,1
4692,1237662199887036439,1917546143554758656,211.245369,11.871624,0.02377,103.661,10.8211,-3.4423,1
4693,1237665024374931478,2374652429208676352,203.370914,33.04238,0.024463,106.736,10.8461,-3.625,1
4694,1237667443512443018,2524410597328578560,196.575869,27.255046,0.025315,110.526,10.0865,-4.2079,1
4695,1237668293376278564,2824910699065534464,177.055591,19.447904,0.022598,98.461,10.1318,-4.2266,1
4696,1237668623018754088,2933036402763393024,200.028904,15.898124,0.023018,100.327,10.6455,-3.8489,1
4697,1237668270827765855,3104183359505459200,209.622266,17.391915,0.026302,114.92,10.8669,-3.7048,1
4698,1237665129616900136,2370069664811214848,182.837257,35.845416,0.02289,99.759,10.6641,-3.5234,1
4699,1237671992948293652,2028954985315723264,202.848281,9.824369,0.022513,98.087,10.4138,-3.9344,1
4700,1237662529527087129,2001900127291205632,209.014163,13.505842,0.022895,99.778,10.8842,-3.6619,1
4701,1237654599953416243,564231471720589312,151.513007,3.109807,0.024038,104.849,10.1237,-3.673,1
4702,1237655494371967120,1030252056939620352,210.324662,-2.480715,0.025252,110.244,10.3316,-3.5347,1
4703,1237658192151118003,1052792323542378496,132.73585,36.335351,0.024997,109.112,10.1655,0.3616,1
4704,1237658303814172891,1065234393162868736,153.727609,56.299658,0.025559,111.612,10.7446,-3.5357,1
4705,1237664870286229683,1792572889589901312,140.303742,33.420737,0.023734,103.502,10.0137,-4.1582,1
4706,1237661812811563096,1816213491195865088,184.61522,12.696487,0.02531,110.504,10.2522,-2.1146,1
4707,1237662263778672812,2037967680601876480,212.140737,9.037957,0.024488,106.85,10.3419,-4.0324,1
4708,1237664294761529400,2289098879829829632,208.38974,37.387006,0.024911,108.728,10.9497,-3.5236,1
4709,1237668294449758225,2821670713159608320,176.349377,20.325457,0.023311,101.623,10.7386,-3.694,1
4710,1237665530633846805,2527681920221865984,203.162318,25.441171,0.025048,109.337,10.5045,-1.5724,1
4711,1237667323796783113,2522110413466789888,192.49113,27.822408,0.023074,100.575,10.7222,-3.8506,1
4712,1237662246593429648,2027883790658988032,204.109164,7.369588,0.023462,102.293,10.7934,-3.5659,1
4713,1237657606426263594,932346866564098048,129.360803,40.035579,0.023654,103.146,10.638,-2.7006,1
4714,1237667783370997919,2977039953021659136,183.505819,23.010293,0.024513,106.958,10.263,-3.6309,1
4715,1237667443508576272,2516480914335229952,186.571839,27.871153,0.025091,109.528,10.5092,-3.9085,1
4716,1237665330395349055,2377926501065582592,201.488318,31.618271,0.024153,105.362,10.5669,-3.8828,1
4717,1237664338247680084,2353186663615719424,161.802607,35.336037,0.023526,102.579,10.042,-0.3354,1
4718,1237665443128279055,2254166570697779200,199.984803,30.118983,0.023423,102.12,10.3387,-3.566,1
4719,1237664668973662280,2249623388014274560,159.407956,37.455634,0.02314,100.866,10.9617,-3.4187,1
4720,1237655744551387184,2056019732435331072,215.054541,7.055422,0.023192,101.097,10.5899,-3.8654,1
4721,1237661070336131261,1987346434634049536,183.066868,15.429304,0.023415,102.087,10.0183,-4.1932,1
4722,1237661950804230232,1922006863671486464,214.926819,11.624658,0.024104,105.141,10.3881,-3.9472,1
4723,1237661950266114268,1919755063237044224,211.993472,11.546496,0.024842,108.421,10.2727,-3.9932,1
4724,1237671992947703853,1912963093290313728,202.358049,11.007911,0.02272,99.006,11.154,-3.3779,1
4725,1237662195072761905,1553834557038422016,213.158941,39.310165,0.02583,112.817,10.8813,-1.4181,1
4726,1237661871860023314,1533500463301814272,164.066897,42.333142,0.024979,109.03,10.7491,-3.7336,1
4727,1237657856068747278,987502218708019200,164.551534,50.21344,0.023509,102.504,10.1733,-3.76,1
4728,1237668299277140099,2938688717029664768,183.263853,21.024066,0.023881,104.151,10.2485,0.4787,1
4729,1237667443509821452,2517640622244915200,189.801017,27.743156,0.026346,115.115,10.0505,-3.6001,1
4730,1237662263775002640,2028936293618051072,203.557569,9.635447,0.024291,105.973,10.6715,0.1177,1
4731,1237651735759683629,584369852622333952,186.146081,1.892348,0.023911,104.288,10.5468,-0.6241,1
4732,1237671958590521456,2027786209002022912,204.001588,6.526118,0.023103,100.699,10.0267,-3.594,1
4733,1237665330392334463,2245172571857250304,193.468782,32.24167,0.023304,101.591,10.7389,-3.6657,1
4734,1237664668437119003,2249592601688696832,160.379969,37.312843,0.024037,104.848,11.0715,-3.3386,1
4735,1237667322184663084,2516399000718960640,188.528937,26.670788,0.0261,114.021,10.5566,-3.8691,1
4736,1237668270825078838,2973536084677388288,203.180697,18.176317,0.022696,98.895,10.3516,-3.9484,1
4737,1237667536401989713,2793373680346884096,162.966385,22.238945,0.025854,112.926,10.3639,-3.874,1
4738,1237667322727563292,2527676697541634048,203.910036,25.87526,0.025617,111.871,10.2287,-0.9769,1
4739,1237662195054870586,1610185900975745024,159.287174,39.948782,0.023233,101.278,10.2581,-4.1731,1
4740,1237668623548940367,2922854095809177600,183.995317,16.959497,0.025232,110.156,10.0081,-4.1165,1
4741,1237667322722058243,2517558433750738944,189.865106,27.102319,0.023521,102.555,10.4528,-3.8115,1
4742,1237664668972285987,2200183846396258304,155.580778,36.58303,0.025916,113.203,10.7781,-2.5905,1
4743,1237662238007689332,2018867240975230976,195.138538,10.129964,0.024079,105.032,10.1909,-0.3134,1
4744,1237664290472919101,1998536995495766016,202.94955,14.132046,0.024461,106.73,10.2017,-4.1004,1
4745,1237661851480358932,1518981957768210432,218.451473,40.094156,0.025973,113.455,10.3714,0.4325,1
4746,1237654391105781976,615996199647864832,125.010571,44.264042,0.02332,101.662,10.0011,-0.2491,1
4747,1237667109574410329,2345273476685785088,126.439243,19.449265,0.025243,110.205,10.5324,-0.0616,1
4748,1237662236942139467,2037912979898394624,214.083009,8.293463,0.024355,106.259,10.8466,-3.6107,1
4749,1237653612647612602,623811254108055552,139.264114,52.626075,0.025336,110.621,10.0894,-4.093,1
4750,1237664289927856136,1987245004686387200,183.575963,14.396093,0.025091,109.53,10.2701,-4.0986,1
4751,1237651754022600998,596748974849812480,208.095084,2.345817,0.023344,101.771,10.3324,-3.4658,1
4752,1237654381978320986,623824173369681920,139.119745,52.820246,0.025396,110.885,10.3734,-3.8839,1
4753,1237655495982252167,1030286691555895296,209.559725,-1.313645,0.02538,110.817,10.0045,-1.9552,1
4754,1237657875407110153,1061826456352483328,151.894853,46.093978,0.024301,106.017,10.2251,-4.1284,1
4755,1237662194535760021,1553835931427956736,212.631824,38.893542,0.025569,111.654,10.0512,-3.2408,1
4756,1237667782840483969,2984793164247754752,199.174677,21.979775,0.023279,101.482,10.4766,-4.0317,1
4757,1237664337711595625,2232769799056812032,164.138175,35.374802,0.025527,111.469,10.0757,-1.1097,1
4758,1237665024370999330,2237301166771824640,192.720587,34.156854,0.022873,99.684,10.7855,-3.6083,1
4759,1237664852566867989,2283442997754357760,205.685139,35.062898,0.024325,106.124,10.0164,-0.6193,1
4760,1237667550884397140,2811503528718133248,170.799902,24.56555,0.026144,114.214,10.3899,-4.0557,1
4761,1237667910593151060,2992723666657110016,184.743406,24.186314,0.024507,106.936,10.7273,-3.4847,1
4762,1237667911671939113,2998335569508984832,197.469,24.560465,0.023445,102.22,10.0662,-4.1935,1
4763,1237668296603205641,3103048938366724096,208.291657,17.332494,0.025778,112.586,10.143,0.1773,1
4764,1237668314846003276,3087248401906034688,207.638793,16.102019,0.022704,98.935,10.5272,-3.8465,1
4765,1237667442972491835,2517588670320502784,188.571423,27.452311,0.022899,99.797,10.1493,-1.0146,1
4766,1237667321647661108,2516409995835238400,188.285187,26.349358,0.02418,105.483,10.714,-3.8744,1
4767,1237662246595788900,2032421195554514944,209.494889,7.161729,0.023491,102.421,10.1426,-0.6172,1
4768,1237657608566997510,1001000103529441280,115.365606,29.669174,0.023586,102.842,10.169,-3.9165,1
4769,1237673706654990345,614897516781004800,124.082775,43.44762,0.024198,105.562,10.3246,-3.9322,1
4770,1237662264852545644,2037974277671643136,212.452513,9.858464,0.024135,105.281,10.1178,-0.6359,1
4771,1237657858212298785,981884538688923648,150.847215,48.365863,0.024699,107.785,10.5858,-3.7042,1
4772,1237654605858865195,645269328488327168,151.508998,4.522125,0.023001,100.248,10.0548,-0.1703,1
4773,1237668272984162374,3131195607343982592,230.732337,14.999109,0.023377,101.915,10.3192,0.3149,1
4774,1237668348671492216,3090671181569746944,211.842917,15.077551,0.025854,112.924,10.8658,-3.5253,1
4775,1237668292838883394,2821536572741019648,175.907194,19.090462,0.022614,98.533,10.6113,-3.8367,1
4776,1237667443508838489,2514295909819377664,187.266065,27.778851,0.023376,101.914,10.3962,0.2291,1
4777,1237664817676681244,2370129038439114752,182.445541,36.462867,0.02345,102.239,10.5328,-3.845,1
4778,1237665024376504408,2278979250138671104,207.612438,32.285181,0.025474,111.235,10.2027,-0.3849,1
4779,1237665023839305808,2278864351173568512,206.608561,32.163503,0.025054,109.363,10.0442,-4.2037,1
4780,1237665429164589088,2262074265589278720,197.756475,29.636701,0.023516,102.533,10.9607,-3.5663,1
4781,1237658492282273921,1386015816390043648,186.807118,9.7085,0.024511,106.95,10.3038,-4.0848,1
4782,1237657771244388358,1014509252775012352,142.555497,49.488321,0.024914,108.743,10.5651,-3.6952,1
4783,1237661816027873342,1912920212336830464,202.962689,11.250656,0.022982,100.166,10.4442,-3.8251,1
4784,1237664668965273611,2179856624724764672,137.898562,30.077546,0.025976,113.467,10.5323,-3.832,1
4785,1237661949727866915,1916328698315827200,208.752224,11.359613,0.023256,101.382,10.1868,-4.2393,1
4786,1237667735601938683,3131279445105600512,231.511117,16.323224,0.023435,102.175,10.1072,-1.3331,1
4787,1237657590312796230,1131590199743113216,146.881483,48.253222,0.024768,108.094,10.1146,-4.1618,1
4788,1237660634385481849,1608919813135034368,159.15323,43.506802,0.024637,107.511,10.1171,-0.668,1
4789,1237657856604700755,985336455695984640,161.317154,49.87988,0.024819,108.32,10.2427,-2.5387,1
4790,1237664814988328970,960568032470525952,205.413806,5.032876,0.023325,101.685,10.7943,-3.6024,1
4791,1237657628432138328,1046050117200668672,119.99599,27.761196,0.022922,99.898,10.0021,-0.95,1
4792,1237661871856418858,1606748552648747008,153.756521,39.663537,0.022522,98.126,10.162,-0.6912,1
4793,1237662263773888530,2026722152060839936,201.00295,9.710192,0.023238,101.301,10.9007,-3.5147,1
4794,1237662236943188028,2039010013246154752,216.509659,8.111237,0.025951,113.355,10.4591,-3.9055,1
4795,1237663788500647974,2114572866140792832,143.22468,67.61515,0.022838,99.525,10.4428,-4.0115,1
4796,1237668625167941728,2935322282404374528,204.226968,17.400021,0.023153,100.924,10.435,-3.8823,1
4797,1237667912203895001,2991676931587467264,185.125307,25.515412,0.023271,101.448,10.0487,-0.4383,1
4798,1237668348671623404,3090657437674399744,212.101125,14.978905,0.025578,111.695,10.3521,-2.6906,1
4799,1237662263778934813,2036768663138232320,212.682128,8.996558,0.023526,102.58,10.3195,-2.7773,1
4800,1237664291001335947,1987340112442189824,182.997286,15.401341,0.023656,103.156,10.8714,-3.1688,1
4801,1237661070324662332,1965981267660924928,156.030589,13.61775,0.0234,102.018,10.4287,-3.8926,1
4802,1237657608573812810,1007788212065691648,128.085174,41.358899,0.02504,109.305,10.1944,-3.9919,1
4803,1237657244045934749,939122606953490432,144.557908,48.388308,0.025788,112.632,10.1201,-0.4412,1
4804,1237671957518549068,595709936344786944,205.052389,2.480114,0.023057,100.497,10.8618,-3.2979,1
4805,1237654880737558670,658746587266181120,216.152442,4.559176,0.025984,113.505,10.3377,-0.2935,1
4806,1237661874008031317,1534698381270607872,165.117821,44.26102,0.025189,109.967,10.2093,-0.5061,1
4807,1237668588654952573,2931902256519342080,198.39338,15.991945,0.022598,98.465,10.7726,-3.3264,1
4808,1237664668974841994,2259795520526510080,162.543892,38.164604,0.025834,112.837,10.0995,-1.2556,1
4809,1237662237469311155,2014253421615409152,191.693071,9.850554,0.0238,103.794,10.5237,-3.3944,1
4810,1237664290463416372,1986206515970729984,180.599891,14.843649,0.024328,106.14,10.9102,-2.8911,1
4811,1237662531138551867,1918648393542952960,211.190459,14.382052,0.025361,110.73,10.8649,-3.5315,1
4812,1237657628438233163,973916102776088576,132.178149,37.218636,0.025336,110.621,10.1701,-0.7905,1
4813,1237651737370034349,584456164285114368,185.676427,3.141848,0.023084,100.618,10.5323,-3.1452,1
4814,1237654605328416908,654223201949214720,166.280405,4.586365,0.025566,111.642,10.3223,-0.6024,1
4815,1237655125555085390,961612293622228992,205.113289,4.773795,0.022951,100.028,10.6301,-0.1928,1
4816,1237658491208269929,1386049351494690816,186.204159,8.80029,0.023997,104.669,10.1687,-1.1693,1
4817,1237661873471422485,1534730541985720320,166.116893,44.030933,0.025369,110.767,10.5363,-3.9633,1
4818,1237661972269891721,2032422844821956608,209.448458,7.396267,0.02355,102.682,10.5027,-3.7383,1
4819,1237665429164589283,2262072616321837056,197.82569,29.794069,0.024245,105.768,10.1417,-1.0191,1
4820,1237665128549384425,2277709594924967936,200.147526,34.139376,0.023058,100.501,10.0908,-2.4421,1
4821,1237664338250235936,2376869869267216384,168.896584,36.509139,0.024921,108.772,10.3507,-3.9653,1
4822,1237667444586119281,2524390256363464704,196.472871,28.112437,0.024611,107.396,10.1191,-0.252,1
4823,1237667551957745732,2807027965982959616,169.617792,25.323655,0.025127,109.689,10.1678,-1.3623,1
4824,1237667448873484375,2820532713205819392,175.234875,25.780916,0.022873,99.683,10.5456,-3.8845,1
4825,1237668624621174929,2921830175605811200,180.522681,17.823221,0.02294,99.98,10.6557,-3.8139,1
4826,1237668623557460046,2935285173886937088,204.406228,15.972231,0.025874,113.016,11.1568,-3.3737,1
4827,1237667447802298398,2990507600669337600,181.670929,25.238287,0.023831,103.931,10.2532,-3.9074,1
4828,1237668587046305850,2821518705677068288,175.553902,18.403824,0.02332,101.662,10.1211,-3.6153,1
4829,1237667735571988499,2675272107448887296,158.959469,20.650951,0.025585,111.726,10.5256,-3.7088,1
4830,1237667322721075294,2516447928986396672,187.448218,27.243335,0.024639,107.52,10.5974,-3.1634,1
4831,1237655743478366230,2057079937059284992,216.627626,5.976357,0.02565,112.018,10.0516,-2.4528,1
